1,-2.87189124037467991e-07,0,0,0,-4.30783700267056702e-07,1.5
0.995184779167175293,0.098017372190952301,0,0,0,2.83122062683105469e-07,1.50000011920928955
0.976177811622619629,0.0961453169584274292,0.194506838917732239,0.0190358422696590424,-0.193274229764938354,2.384185791015625e-07,1.48090112209320068
0.980901122093200684,-2.82373349591580336e-07,0.19450688362121582,2.75441536246034957e-08,-0.194209471344947815,-4.20847186433093157e-07,1.48090112209320068
0.919874489307403564,0.0905998498201370239,0.381605267524719238,0.0373466797173023224,-0.379187166690826416,1.1920928955078125e-07,1.42432498931884766
0.924325346946716309,-2.71522822004044428e-07,0.381605356931686401,5.19536413889909454e-08,-0.381022036075592041,-3.96950014192043454e-07,1.42432498931884766
0.828401684761047363,0.0815905630588531494,0.55416029691696167,0.0542341470718383789,-0.55064857006072998,1.1920928955078125e-07,1.33240926265716553
0.832410037517547607,-1.7694405585189088e-07,0.554160237312316895,4.91524261292397568e-08,-0.553312778472900391,-2.50505848953253007e-07,1.33240926265716553
0.705219030380249023,0.0694581717252731323,0.705578923225402832,0.0690530315041542053,-0.701107382774353027,1.71363353729248047e-07,1.20863008499145508
0.708631396293640137,-7.46776080973177159e-08,0.705578804016113281,2.64025210583440639e-08,-0.704499602317810059,-1.01080132708375459e-07,1.20863020420074463
0.554995238780975342,0.0546623654663562775,0.830055594444274902,0.0812351703643798828,-0.824794590473175049,1.04308128356933594e-07,1.0576789379119873
0.55768054723739624,-1.18804550197637582e-07,0.830055713653564453,4.93911862520235445e-08,-0.828785598278045654,-1.51806673898136069e-07,1.0576789379119873
0.383436530828475952,0.0377652272582054138,0.922794759273529053,0.090311296284198761,-0.91694563627243042,1.11758708953857422e-08,0.885289788246154785
0.385291785001754761,-1.14542601181710779e-07,0.922794759273529053,5.29117798464540101e-08,-0.921382308006286621,-1.36459377131359361e-07,0.885289788246154785
0.197079554200172424,0.0194106586277484894,0.980195343494415283,0.095928877592086792,-0.973981916904449463,9.31322574615478516e-09,0.698030829429626465
0.19803321361541748,-2.59327652685215071e-08,0.980195283889770508,1.27172370412154123e-08,-0.978694498538970947,-2.84623808965989156e-08,0.698030948638916016
0.0030482802540063858,0.000300234765745699406,0.999995291233062744,0.0978666022419929504,-0.993655860424041748,5.23868948221206665e-09,0.503060638904571533
0.0030630363617092371,7.52161266603934564e-09,0.999995291233062744,-3.76080633301967282e-09,-0.998463749885559082,7.52161266603934564e-09,0.503060698509216309
-0.191215410828590393,-0.0188330784440040588,0.98136746883392334,0.0960435271263122559,-0.975145816802978516,1.86264514923095703e-09,0.307857155799865723
-0.192140519618988037,4.00434281289108185e-08,0.98136746883392334,-1.96370013583191394e-08,-0.979864120483398438,3.61373864166125713e-08,0.307857245206832886
-0.3782329261302948,-0.0372526906430721283,0.924960553646087646,0.0905230939388275146,-0.919096112251281738,1.30385160446166992e-08,0.119934916496276855
-0.380063056945800781,5.29706127849749464e-08,0.924960553646087646,-2.44692319739669983e-08,-0.923543274402618408,4.28351256687165005e-08,0.119934886693954468
-0.550780653953552246,-0.0542471744120121002,0.832885265350341797,0.0815119445323944092,-0.827604293823242188,3.72529029846191406e-09,-0.0534472763538360596
-0.553445696830749512,5.29527852677347255e-08,0.832885265350341797,-2.20143157037000492e-08,-0.831608772277832031,3.82432894241446775e-08,-0.053447335958480835
-0.702171385288238525,-0.0691579431295394897,0.708641350269317627,0.069352567195892334,-0.704147994518280029,-4.84287738800048828e-08,-0.205570071935653687
-0.705568909645080566,1.60010600325222185e-07,0.708641231060028076,-5.65722899636966758e-08,-0.707554996013641357,1.03438303256098152e-07,-0.205570131540298462
-0.826520562171936035,-0.0814053043723106384,0.556989192962646484,0.054510854184627533,-0.553457438945770264,-5.9604644775390625e-08,-0.330520451068878174
